,molecule_chembl_id,canonical_smiles,standard_value,bioactivity_class,MW,LogP,NumHDonors,NumHAcceptors,norm_value,pIC50
676,CHEMBL3890070,Cn1ncc(Br)c1-c1cc(C(=O)N[C@H](CN)Cc2ccccc2C(F)(F)F)sc1Cl,31.62,active,471.78300000000024,4.003400000000002,2.0,5.0,31.62,7.50003813440381
677,CHEMBL3952025,Cc1cnn(C)c1-c1cc(C(=O)N[C@H](CN)Cc2ccccc2C(F)(F)F)sc1Cl,31.62,active,422.91300000000007,3.249500000000002,2.0,6.0,31.62,7.50003813440381
678,CHEMBL3942525,Cn1nccc1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,31.62,active,445.3220000000001,4.033400000000002,2.0,5.0,31.62,7.50003813440381
679,CHEMBL3907254,CCc1sc(C(=O)N[C@H](CN)Cc2cccc(F)c2)cc1-c1c(Cl)cnn1C,31.62,active,394.8090000000001,2.911500000000001,2.0,5.0,31.62,7.50003813440381
680,CHEMBL3904492,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccccc2C(F)(F)F)oc1Cl,31.62,active,441.35900000000015,4.377200000000003,2.0,5.0,31.62,7.50003813440381
681,CHEMBL3968297,Cc1cnn(C)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)oc1Cl,31.62,active,406.914,3.5493200000000016,2.0,5.0,31.62,7.50003813440381
682,CHEMBL3965875,Cc1sc(C(=O)N[C@H](CN)Cc2cccc(F)c2)cc1-c1c(Cl)cnn1C,31.62,active,459.34900000000016,4.516300000000003,2.0,5.0,31.62,7.50003813440381
683,CHEMBL3926382,Cn1ncc(Br)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,31.62,active,443.2810000000002,4.047800000000002,2.0,5.0,31.62,7.50003813440381
684,CHEMBL3923631,Cn1ncc(Br)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(C(F)(F)F)c2)sc1Cl,31.62,active,427.3320000000001,3.894300000000002,2.0,5.0,31.62,7.50003813440381
685,CHEMBL3905729,Cn1ncc(Br)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)cc2)sc1Cl,31.62,active,411.2640000000001,3.4258000000000015,2.0,5.0,31.62,7.50003813440381
686,CHEMBL3963487,COc1sc(C(=O)N[C@H](CN)Cc2cccc(F)c2)cc1-c1c(Cl)cnn1C,31.62,active,429.25400000000013,3.5649000000000015,2.0,5.0,31.62,7.50003813440381
687,CHEMBL3953883,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)sc1Cl,31.62,active,484.5670000000002,4.842800000000003,1.0,7.0,31.62,7.50003813440381
688,CHEMBL3929383,Cn1nccc1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,31.62,active,499.5820000000001,4.546220000000003,1.0,8.0,31.62,7.50003813440381
689,CHEMBL3932335,CCn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)cc2)sc1Cl,31.62,active,502.55700000000013,4.981900000000004,1.0,7.0,31.62,7.50003813440381
690,CHEMBL3935057,Cc1cnn(C)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,31.62,active,519.0120000000002,5.496200000000004,1.0,7.0,31.62,7.50003813440381
691,CHEMBL3971992,CCn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)sc1Cl,31.62,active,485.59500000000025,5.714200000000004,1.0,6.0,31.62,7.50003813440381
692,CHEMBL3903718,CCn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,31.62,active,485.59500000000025,5.714200000000005,1.0,6.0,31.62,7.50003813440381
693,CHEMBL2219422,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)sc1Cl,10.0,active,509.6170000000002,6.190880000000005,1.0,6.0,10.0,8.0
694,CHEMBL3953878,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2cccc(F)c2)oc1Cl,15.85,active,496.6180000000003,6.386100000000006,0.0,6.0,15.85,7.79997073344623
695,CHEMBL3137336,Cn1ncc(Cl)c1-c1cc(C(=O)N[C@H](CN)Cc2ccc(F)c(F)c2)oc1Cl,15.85,active,509.6170000000002,6.190880000000005,1.0,6.0,15.85,7.79997073344623
697,CHEMBL3667042,Cc1nc2nc(-c3ccc(CN4CC(c5nnc(-c6ccccn6)[nH]5)C4)cc3)c(-c3ccccc3)cn2n1,65.0,active,500.6100000000001,5.417620000000006,1.0,7.0,65.0,7.187086643357144
698,CHEMBL3667043,Fc1cnc2nc(-c3ccc(CN4CC(c5nnc(-c6ccccn6)[nH]5)C4)cc3)c(-c3ccccc3)cn12,50.0,active,485.59500000000025,5.714200000000005,1.0,6.0,50.0,7.301029995663981
699,CHEMBL3667044,Clc1cnc2nc(-c3ccc(CN4CC(c5nnc(-c6ccccn6)[nH]5)C4)cc3)c(-c3ccccc3)cn12,11.0,active,552.6040000000002,7.338000000000006,1.0,5.0,11.0,7.958607314841775
703,CHEMBL3672012,c1ccc(-c2cn3ccnc3nc2-c2ccc(CN3CCC(c4cnc5ccccc5n4)CC3)cc2)cc1,9.0,active,567.619,7.041420000000007,1.0,6.0,9.0,8.045757490560675
708,CHEMBL3672017,FC(F)(F)c1ccc2nc(C3CCN(Cc4ccc(-c5nc6ccnn6cc5-c5ccccc5)cc4)CC3)[nH]c2c1,20000.0,inactive,512.6210000000002,5.459640000000006,1.0,7.0,20000.0,4.698970004336019
717,CHEMBL3672026,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6ncc(C)n6cc5-c5ccccc5)cc4)C3)n[nH]2)n1,18.0,active,514.6080000000003,6.525200000000006,0.0,6.0,18.0,7.7447274948966935
718,CHEMBL3672027,Cc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)cn2c1Br,4.0,active,549.5890000000002,5.132840000000004,1.0,8.0,4.0,8.397940008672037
721,CHEMBL3672030,CC(C)c1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)cn2n1,35.0,active,512.6210000000002,5.4596400000000065,1.0,7.0,35.0,7.455931955649724
723,CHEMBL3672032,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C(C)C)nn6cc5-c5ccccc5)cc4)C3)n[nH]2)n1,14.0,active,537.6710000000004,6.658500000000006,0.0,7.0,14.0,7.853871964321762
727,CHEMBL3672036,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C)nn6cc5-c5ccc(F)cc5F)cc4)C3)n[nH]2)n1,42.0,active,513.6090000000002,4.854640000000003,1.0,8.0,42.0,7.376750709602099
730,CHEMBL3672038,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C)cn6cc5-c5ccccc5)cc4)C3)n[nH]2)n1,16.0,active,542.6510000000001,4.896340000000004,2.0,9.0,16.0,7.795880017344075
731,CHEMBL3672039,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C7CC7)nn6cc5-c5ccc(F)cc5)cc4)C3)n[nH]2)n1,27.0,active,556.678,5.366520000000004,2.0,9.0,27.0,7.568636235841013
733,CHEMBL3672041,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C7CC7)nn6cc5-c5ccccc5)cc4)C3)n[nH]2)n1,10.0,active,620.664,5.996220000000006,1.0,9.0,10.0,8.0
734,CHEMBL3672042,CCc1cnn2cc(-c3ccccc3)c(-c3ccc(CN4CC(c5n[nH]c(-c6cccc(C)n6)n5)C4)cc3)nc12,19.0,active,606.637,5.687800000000006,1.0,9.0,19.0,7.721246399047171
735,CHEMBL3672044,CC(C)Nc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)cn2n1,11.0,active,559.653,5.773940000000005,1.0,8.0,11.0,7.958607314841775
736,CHEMBL3672045,Cc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)c(C)n2n1,17.0,active,545.6260000000001,5.465520000000005,1.0,8.0,17.0,7.769551078621726
737,CHEMBL3672046,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C)nn6c(C)c5-c5ccccc5)cc4)C3)n[nH]2)n1,8.0,active,598.0610000000001,6.258020000000005,1.0,8.0,8.0,8.096910013008056
739,CHEMBL3672048,CNc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5cccc(C)n5)n4)C3)cc2)nc2nc(C)nn12,21.0,active,564.6040000000002,4.999620000000005,1.0,9.0,21.0,7.6777807052660805
740,CHEMBL3672049,Cc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)c(NC(C)C)n2n1,31.0,active,585.691,6.342920000000006,1.0,8.0,31.0,7.508638306165727
741,CHEMBL3672049,Cc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)c(NC(C)C)n2n1,20.0,active,571.6640000000002,6.034500000000006,1.0,8.0,20.0,7.698970004336019
742,CHEMBL3672050,COC(=O)c1cnn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CCC(c5n[nH]c(-c6cccc(C)n6)n5)CC4)cc3)nc12,82.0,active,606.1090000000002,6.687900000000006,1.0,8.0,82.0,7.086186147616283
744,CHEMBL3672052,Cc1cccc(-c2nc(C3CCN(Cc4ccc(-c5nc6nc(C)nn6cc5-c5cccc(F)c5)cc4)CC3)n[nH]2)n1,37.0,active,530.6110000000003,5.762100000000005,1.0,7.0,37.0,7.431798275933005
746,CHEMBL3672054,Cc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6cc(Cl)ccn6)n5)CC4)cc3)c(-c3ccc(F)cc3F)cn2n1,97.0,active,623.5339999999999,6.833020000000006,1.0,7.0,97.0,7.013228265733755
749,CHEMBL3672057,Cc1cccc(-c2nc(C3CCN(Cc4ccc(-c5nc6nc(C7CC7)nn6cc5-c5ccc(F)cc5)cc4)CC3)n[nH]2)n1,46.0,active,563.4630000000002,5.605300000000004,1.0,7.0,46.0,7.337242168318426
750,CHEMBL3672058,Fc1ccc(-c2cn3nc(C4CC4)nc3nc2-c2ccc(CN3CCC(c4n[nH]c(-c5ccccn5)n4)CC3)cc2)cc1,69.0,active,498.5940000000002,5.151220000000006,1.0,7.0,69.0,7.161150909262744
752,CHEMBL3672060,Cc1cccc(-c2nc(C3CCN(Cc4ccc(-c5nc6nccn6cc5-c5ccc(F)cc5)cc4)CC3)n[nH]2)n1,17.0,active,513.6090000000002,4.884500000000004,2.0,8.0,17.0,7.769551078621726
753,CHEMBL3672061,Fc1ccc(-c2cn3ccnc3nc2-c2ccc(CN3CCC(c4n[nH]c(-c5ccccn5)n4)CC3)cc2)cc1,32.0,active,592.5050000000001,5.647000000000004,2.0,8.0,32.0,7.494850021680094
755,CHEMBL3672063,Cc1cccc(-c2nc(C3CCN(Cc4ccc(-c5nc6ncc(Br)n6cc5-c5ccc(F)cc5)cc4)CC3)n[nH]2)n1,7.0,active,541.6630000000001,5.501340000000004,2.0,8.0,7.0,8.154901959985743
756,CHEMBL3672064,Fc1ccc(-c2cn3c(Cl)cnc3nc2-c2ccc(CN3CCC(c4n[nH]c(-c5ccccn5)n4)CC3)cc2)cc1,33.0,active,550.5730000000002,4.613300000000004,2.0,8.0,33.0,7.481486060122112
757,CHEMBL3672065,Cc1cccc(-c2nc(C3CCN(Cc4ccc(-c5nc6nccn6cc5-c5ccccc5F)cc4)CC3)n[nH]2)n1,17.0,active,580.5990000000002,4.6219000000000054,2.0,9.0,17.0,7.769551078621726
758,CHEMBL3672066,Brc1cnc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)cn12,14.0,active,594.6260000000002,4.930320000000005,2.0,9.0,14.0,7.853871964321762
759,CHEMBL3672067,Cc1cn2cc(-c3ccccc3)c(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)nc2n1,47.0,active,622.6800000000001,5.710520000000008,2.0,9.0,47.0,7.327902142064283
760,CHEMBL3672068,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C)c(Br)n6cc5-c5ccccc5)cc4)C3)n[nH]2)n1,3.0,active,608.6530000000001,5.402100000000007,2.0,9.0,3.0,8.522878745280337
763,CHEMBL3672071,CNc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nc(C)cn12,55.0,active,541.6630000000002,5.663100000000005,2.0,8.0,55.0,7.259637310505756
764,CHEMBL3672072,CNc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5cccc(C)n5)n4)C3)cc2)nc2nc(C)cn12,19.0,active,591.6830000000001,5.341500000000005,2.0,10.0,19.0,7.721246399047171
767,CHEMBL3672074,COc1nn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CC(c5n[nH]c(-c6cccc(C)n6)n5)C4)cc3)nc2c1CO,34.0,active,525.6200000000002,5.115200000000003,1.0,8.0,34.0,7.468521082957745
769,CHEMBL3672076,COc1nn2cc(-c3c(F)cccc3F)c(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)nc2c1CO,97.0,active,531.6490000000001,4.959700000000004,1.0,9.0,97.0,7.013228265733755
770,CHEMBL3672077,Cc1cn2c(NC(C)C)c(-c3ccccc3)c(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)nc2n1,39.0,active,559.7030000000001,5.739900000000006,1.0,9.0,39.0,7.4089353929735005
771,CHEMBL3672078,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(C)cn6c(NC(C)C)c5-c5ccccc5)cc4)C3)n[nH]2)n1,36.0,active,560.6910000000001,5.1349000000000045,1.0,10.0,36.0,7.443697499232712
772,CHEMBL3672079,CC(C)Nc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nccn12,53.0,active,560.6910000000001,5.1349000000000045,1.0,10.0,53.0,7.275724130399211
774,CHEMBL3672081,CC(C)Nc1c(-c2ccccc2)c(-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)nc2nc(-c3ccccn3)nn12,88.0,active,591.7010000000001,4.4215000000000035,1.0,10.0,88.0,7.055517327849832
775,CHEMBL3672082,Cc1cccc(-c2nc(C3CN(Cc4ccc(-c5nc6nc(-c7ccccn7)nn6c(NC(C)C)c5-c5ccccc5)cc4)C3)n[nH]2)n1,16.0,active,556.6300000000002,4.937820000000004,1.0,9.0,16.0,7.795880017344075
776,CHEMBL3639709,c1ccc(-c2cn3nc(C4CC4)nc3nc2-c2ccc(CN3CC(c4n[nH]c(-c5ccccn5)n4)C3)cc2)cc1,5.0,active,542.6030000000002,4.629400000000003,1.0,9.0,5.0,8.301029995663981
777,CHEMBL3672083,CSc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6cccc(C)n6)n5)C4)cc3)c(-c3ccccc3)cn2n1,4.0,active,514.5930000000002,4.335100000000003,2.0,8.0,4.0,8.397940008672037
778,CHEMBL3672084,CSc1nc2nc(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)c(-c3ccccc3)cn2n1,100.0,active,563.6160000000001,5.604620000000005,1.0,8.0,100.0,7.0
779,CHEMBL3672085,CSc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6ccccn6)n5)CC4)cc3)c(-c3ccccc3)cn2n1,12.0,active,340.4300000000002,4.401200000000003,1.0,4.0,12.0,7.920818753952375
781,CHEMBL3672087,CSc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6cnccn6)n5)CC4)cc3)c(-c3ccccc3)cn2n1,80.0,active,380.4950000000001,5.2786000000000035,1.0,4.0,80.0,7.096910013008056
782,CHEMBL3672088,CSc1nc2nc(-c3ccc(CN4CCC(c5n[nH]c(-c6cccc(C)n6)n5)CC4)cc3)c(-c3ccccc3)cn2n1,4.0,active,416.52800000000025,6.0682000000000045,1.0,4.0,4.0,8.397940008672037
784,CHEMBL3672090,COC(=O)c1cn2cc(-c3ccccc3)c(-c3ccc(CN4CC(c5n[nH]c(-c6cccc(C)n6)n5)C4)cc3)nc2n1,14.0,active,354.457,4.709620000000003,1.0,4.0,14.0,7.853871964321762
785,CHEMBL3672091,COC(=O)c1cn2cc(-c3ccccc3)c(-c3ccc(CN4CC(c5n[nH]c(-c6ccccn6)n5)C4)cc3)nc2n1,17.0,active,370.456,4.409800000000002,1.0,5.0,17.0,7.769551078621726
790,CHEMBL3699666,NC1(c2ccc(-c3nc4nc(C5CC5)ccn4c3-c3ccccc3)cc2)CCC1,54.0,active,427.5040000000002,4.801400000000004,1.0,6.0,54.0,7.267606240177032
791,CHEMBL3699667,NC1(c2ccc(-c3nc4nc(-c5ccccc5)ccn4c3-c3ccccc3)cc2)CCC1,33.0,active,412.4930000000002,4.113700000000002,2.0,5.0,33.0,7.481486060122112
792,CHEMBL3699668,Cc1ccccc1-c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2n1,94.0,active,411.50900000000024,4.757500000000003,3.0,4.0,94.0,7.026872146400302
798,CHEMBL3699674,NC1(c2ccc(-c3nc4cc(-n5cccn5)ccn4c3-c3ccccc3)cc2)CCC1,13.0,active,364.45200000000017,4.877880000000004,1.0,4.0,13.0,7.886056647693163
799,CHEMBL3699675,COC(=O)c1cc(OC)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,38.0,active,353.46900000000016,5.314620000000005,1.0,3.0,38.0,7.42021640338319
800,CHEMBL3699676,COc1cc(C(N)=O)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,9.0,active,353.4690000000002,5.314620000000005,1.0,3.0,9.0,8.045757490560675
810,CHEMBL3699686,N#Cc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,52.0,active,369.468,5.014800000000005,1.0,4.0,52.0,7.2839966563652006
812,CHEMBL3699688,COc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,47.0,active,383.49500000000023,5.404900000000005,1.0,4.0,47.0,7.327902142064283
820,CHEMBL3699697,NC(=O)c1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,66.0,active,477.5680000000003,5.383800000000006,1.0,7.0,66.0,7.180456064458132
822,CHEMBL3699699,CCc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,53.0,active,438.57500000000016,6.112700000000006,1.0,5.0,53.0,7.275724130399211
823,CHEMBL3699700,NC1(c2ccc(-c3nc4cc(-c5cn[nH]c5)ccn4c3-c3ccccc3)cc2)CCC1,22.0,active,432.5270000000002,6.193500000000004,1.0,5.0,22.0,7.657577319177793
827,CHEMBL3639985,COc1ccc(COc2ccn3c(-c4ccccc4)c(-c4ccc(C5(N)CCC5)cc4)nc3n2)cn1,38.0,active,397.478,4.792800000000003,1.0,5.0,38.0,7.42021640338319
832,CHEMBL3699709,NC1(c2ccc(-c3nc4nc(Oc5ccccc5)ccn4c3-c3ccccc3)cc2)CCC1,85.0,active,382.4670000000002,4.105100000000003,2.0,4.0,85.0,7.070581074285707
834,CHEMBL3699711,NC1(c2ccc(-c3nc4cc(-c5ccc(F)cc5)ccn4c3-c3ccccc3)cc2)CCC1,50.0,active,411.5050000000002,5.182900000000005,1.0,5.0,50.0,7.301029995663981
835,CHEMBL3699712,COC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,64.0,active,357.43200000000013,5.145300000000003,1.0,3.0,64.0,7.1938200260161125
840,CHEMBL3699717,NC1(c2ccc(-c3nc4cc(Br)ccn4c3-c3ccccc3)cc2)CCC1,46.0,active,365.4800000000002,5.649200000000005,1.0,3.0,46.0,7.337242168318426
841,CHEMBL2035022,NC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,50.0,active,405.5050000000002,5.396300000000004,2.0,4.0,50.0,7.301029995663981
851,CHEMBL3699727,NC1(c2ccc(-c3nc4ccc(C(=O)O)cn4c3-c3ccccc3)cc2)CCC1,67.0,active,431.92300000000023,5.446200000000005,1.0,5.0,67.0,7.173925197299173
852,CHEMBL3699728,COc1cc(Br)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,17.0,active,410.5210000000001,4.708000000000004,1.0,4.0,17.0,7.769551078621726
866,CHEMBL3699742,NC1(c2ccc(-c3nc4cc(Cl)ccn4c3-c3ccccc3)cc2)CCC1,60.0,active,375.42200000000014,5.284400000000003,1.0,3.0,60.0,7.221848749616356
867,CHEMBL3699743,NC1(c2ccc(-c3nc4cc(F)ccn4c3-c3ccccc3)cc2)CCC1,79.0,active,387.91400000000027,5.9680200000000045,1.0,3.0,79.0,7.102372908709558
873,CHEMBL3699749,Cc1cc(C)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,56.0,active,432.36500000000024,6.077120000000005,1.0,3.0,56.0,7.251811972993799
875,CHEMBL3699751,NC1(c2ccc(-c3nc4c(F)cc(F)cn4c3-c3ccccc3)cc2)CCC1,73.0,active,453.97700000000026,6.358120000000005,2.0,4.0,73.0,7.136677139879544
878,CHEMBL3699754,NC1(c2ccc(-c3nc4c(Cl)cc(Cl)cn4c3-c3ccccc3)cc2)CCC1,62.0,active,419.53200000000015,5.7047200000000045,2.0,4.0,62.0,7.2076083105017466
880,CHEMBL3699756,NC1(c2ccc(-c3nc4cc(Cl)c(Cl)cn4c3-c3ccccc3)cc2)CCC1,93.0,active,461.3630000000003,4.867600000000004,2.0,4.0,93.0,7.031517051446065
881,CHEMBL3699757,Cc1c(Cl)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1Br,15.0,active,461.3630000000002,4.867600000000003,2.0,4.0,15.0,7.823908740944319
885,CHEMBL3699762,Cc1c(-c2ccn[nH]2)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1C,55.0,active,459.5530000000003,5.167100000000004,2.0,5.0,55.0,7.259637310505756
889,CHEMBL3699767,NC(=O)c1cc(Br)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,41.0,active,419.53200000000027,5.7047200000000045,2.0,4.0,41.0,7.3872161432802645
890,CHEMBL3699768,NC(=O)c1cc(Br)c2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,24.0,active,430.5550000000003,6.376620000000005,1.0,4.0,24.0,7.619788758288394
892,CHEMBL3699770,NC(=O)c1cc(-c2cn[nH]c2)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,50.0,active,339.4420000000002,5.006200000000003,1.0,3.0,50.0,7.301029995663981
895,CHEMBL3699773,Cc1c(C(N)=O)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1C,91.0,active,416.52800000000025,6.0682000000000045,1.0,4.0,91.0,7.040958607678906
896,CHEMBL3699774,Cc1cc(C(N)=O)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,36.0,active,416.52800000000025,6.0682000000000045,1.0,4.0,36.0,7.443697499232712
897,CHEMBL3699775,Cc1cc(-c2cn[nH]c2)cn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc12,100.0,active,416.52800000000025,6.068200000000004,1.0,4.0,100.0,7.0
902,CHEMBL3703102,CCOc1ccc2nc(-c3ccc(C4(N)CCC4)cc3)c(-c3ccccc3)n2c1,70.0,active,407.4810000000002,4.186300000000003,2.0,6.0,70.0,7.154901959985743
904,CHEMBL3703104,NC1(c2ccc(-c3nc4cc(-c5ccncc5)ccn4c3-c3ccccc3)cc2)CCC1,8.0,active,383.45100000000014,4.704400000000003,2.0,4.0,8.0,8.096910013008056
905,CHEMBL3703105,NC1(c2ccc(-c3nc4cc(-c5cccnc5)ccn4c3-c3ccccc3)cc2)CCC1,7.0,active,396.49400000000026,4.365800000000003,2.0,4.0,7.0,8.154901959985743
906,CHEMBL3703106,NC1(c2ccc(-c3nc4cc(-c5ccccn5)ccn4c3-c3ccccc3)cc2)CCC1,19.0,active,423.51600000000025,5.192400000000005,1.0,5.0,19.0,7.721246399047171
907,CHEMBL3703107,NC1(c2ccc(-c3nc4cc(-c5cc[nH]n5)ccn4c3-c3ccccc3)cc2)CCC1,23.0,active,408.5050000000002,4.504700000000003,2.0,4.0,23.0,7.638272163982407
908,CHEMBL3703108,NC1(c2ccc(-c3nc4cc(-c5ncc[nH]5)ccn4c3-c3ccccc3)cc2)CCC1,8.0,active,425.53200000000027,5.111800000000004,1.0,5.0,8.0,8.096910013008056
909,CHEMBL3703109,NC1(c2ccc(-c3nc4cc(-c5cnc[nH]5)ccn4c3-c3ccccc3)cc2)CCC1,22.0,active,410.52100000000024,4.755900000000003,2.0,4.0,22.0,7.657577319177793
910,CHEMBL3703110,Cn1cncc1-c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,13.0,active,398.4660000000002,4.125200000000003,3.0,5.0,13.0,7.886056647693163
911,CHEMBL3703111,NC1(c2ccc(-c3nc4cc(-c5nn[nH]n5)ccn4c3-c3ccccc3)cc2)CCC1,9.0,active,381.4790000000002,5.2088000000000045,1.0,4.0,9.0,8.045757490560675
912,CHEMBL3703112,CCOC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,22.0,active,405.5050000000002,5.396300000000004,2.0,4.0,22.0,7.657577319177793
913,CHEMBL3703113,NC1(c2ccc(-c3nc4cc(C(=O)O)ccn4c3-c3ccccc3)cc2)CCC1,29.0,active,405.5050000000002,5.396300000000004,2.0,4.0,29.0,7.5376020021010435
914,CHEMBL3703114,CNC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,53.0,active,405.5050000000002,5.396300000000004,2.0,4.0,53.0,7.275724130399211
915,CHEMBL3703115,COC(=O)/C=C/c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,52.0,active,405.5050000000002,5.396300000000004,2.0,4.0,52.0,7.2839966563652006
916,CHEMBL3703116,NC(=O)/C=C/c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,44.0,active,419.5320000000001,5.406700000000004,1.0,5.0,44.0,7.356547323513812
917,CHEMBL3703117,COC(=O)CCc1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,75.0,active,419.53200000000004,5.406700000000005,1.0,5.0,75.0,7.1249387366083
918,CHEMBL3703118,CCNC(=O)c1ccn2c(-c3ccccc3)c(-c3ccc(C4(N)CCC4)cc3)nc2c1,46.0,active,407.4810000000002,4.186300000000003,2.0,6.0,46.0,7.337242168318426
919,CHEMBL3703119,NC1(c2ccc(-c3nc4cc(C(=O)NO)ccn4c3-c3ccccc3)cc2)CCC1,48.0,active,416.52800000000025,6.0682000000000045,1.0,4.0,48.0,7.318758762624412
